subj,rel,obj,teaching_weight,head_tier,tail_tier
问题,进行,解释,0.1,0,0
术语,注释,壳体,0.1,0,0
曲面,称为,表面,0.1,0,0
功能,有,类型,0.1,0,0
材料,有,意义,0.1,0,0
建筑,分为,类型,0.1,0,0
建筑,得到,完善,0.1,0,0
建筑,采用,方式,0.1,0,0
建筑,体现,特点,0.1,0,0
建筑,趋向,模式,0.1,0,0
建筑,为,特色,0.1,0,0
建筑,有,不同,0.1,0,0
建筑,有,异同,0.1,0,0
建筑物,耗费,自然资源,0.1,0,0
结果,提交,部门,0.1,0,0
建筑师,决定,关系,0.1,0,0
布局,划分为,部分,0.1,0,0
正面,呈,长方形,0.1,0,0
方法,具有,结构,0.1,0,0
规定,使,研究,0.1,0,0
规定,成为,基础,0.1,0,0
规定,构成,形式,0.1,0,0
研究者,提出,问题,0.1,0,0
方法,使,问题,0.1,0,0
方法,构成,内容,0.1,0,0
问题,表达,形式,0.1,0,0
学者,进行,研究,0.1,0,0
约翰逊,进行,实验,0.1,0,0
曲线,为,中心,0.1,0,0
曲线,没有,区别,0.1,0,0
单位,写,全称,0.1,0,0
内容,包括,结论,0.1,0,0
内容,有,独立性,0.1,0,0
生物体,含有,元素,0.1,0,2
元素,提供,帮助,0.1,2,0
历史学家,做,研究,0.1,0,0
人类,探索,结构,0.1,0,0
发现,提供,工具,0.1,0,0
射线,有,作用,0.1,0,0
射线,没有,作用,0.1,0,0
人类,来源于,居民,0.1,0,0
研究,使,人类,0.1,0,0
变化,引起,进军,0.1,0,0
化合物,具有,本领,0.1,0,0
导线,消耗,电能,0.1,0,0
原因,通过,电流,0.1,0,0
超导材料,显示,生命力,0.1,0,0
前奏曲,损耗,磁悬浮,0.1,0,0
技术,包括,悬浮,0.1,0,0
本文,指,技术,0.1,0,0
超导材料,做成,导线,0.1,0,0
发展,回答,问题,0.1,0,0
教授,做,实验,0.1,0,0
成分,不含,物质,0.1,0,0
时钟,通过,实验,0.1,0,0
神经细胞,产生,物质,0.1,0,0
物质,找,出口,0.1,0,0
微粒,催化,反应,0.1,0,0
氧化物,变为,氮气,0.1,0,0
管理科学,需要,基础,0.1,0,0
发展,需要,基础,0.1,0,0
向量,表示,方向,0.1,0,0
二维,推广,关系,0.1,0,0
代数,学习,工具,0.1,0,0
位置,有,意义,0.1,0,0
代数,为,对象,0.1,0,0
领域,限于,空间,0.1,0,0
皮亚诺,定义,空间,0.1,0,0
概念,摆脱,计算,0.1,0,0
关系,称为,映射,0.1,0,0
单位,进行,建设,0.1,0,0
说明书,包括,部分,0.1,0,0
正文,又称,说明,0.1,0,0
设计,具备,内容,0.1,0,0
设计书,加以,说明,0.1,0,0
内容,视,大小,0.1,0,0
工程,分,章节,0.1,0,0
冰虫,抵御,高温,0.1,0,0
体内,含有,物质,0.1,0,0
细胞,释放,能量,0.3,0,3
句子,有,词语,0.1,0,0
地方,保暖,冰虫,0.1,0,0
冰虫,有,方式,0.1,0,0
眼睛,包括,复眼,0.1,0,0
昆虫,作出,反应,0.1,0,0
蜜蜂,做出,反应,0.1,0,0
眼睛,有,不同,0.1,0,0
眼睛,分辨,颜色,0.1,0,0
器官,出现,现象,0.1,0,0
水晶体,使,细胞膜,0.1,0,0
体内,找,物质,0.1,0,0
问题,找,答案,0.1,0,0
冰晶体,使,细胞膜,0.1,0,0
降低,降低,冰点,0.1,0,0
氧化,产生,热量,0.1,0,0
体重,消耗,能量,0.3,0,3
技术,消耗,物质,0.1,0,0
动物,消耗,物质,0.1,0,0
动物,有,不同,0.1,0,0
地球,出现,植物,0.1,0,0
物质,起,作用,0.1,0,0
研究,发现,基因,0.1,0,0
研究,发现,RNA,0.1,0,0
长短,发生,作用,0.1,0,0
部位,实现,传递,0.1,0,0
物质,行使,功能,0.1,0,0
分子,刺激,程序,0.1,1,0
时间,有,关系,0.1,0,0
微生物,传播,环境,0.1,0,0
速度,超过,以往,0.3,3,0
人类,不负,责任,0.1,0,0
人类,有所,了解,0.1,0,0
中国,没有,生物,0.1,0,0
人类,负,责任,0.1,0,0
动物,有,情感,0.1,0,0
博士,做,实验,0.1,0,0
花朵,需要,睡眠,0.1,0,0
运动,使,植物,0.1,0,0
照射,干扰,机制,0.1,0,0
运动,受,控制,0.1,0,0
恩瑞特,提出,解释,0.1,0,0
科学家,发现,现象,0.1,0,0
叶子,需要,睡眠,0.1,0,0
理论,解释,运动,0.1,0,0
午睡,有,关系,0.1,0,0
月光,有,关系,0.1,0,0
睡眠,有,关系,0.1,0,0
发展,有,关联,0.1,0,0
黄土,覆盖,表面,0.1,0,0
方式,使,现象,0.1,0,0
生态平衡,遭到,破坏,0.1,0,0
生态平衡,遭到,淤塞,0.1,0,0
沉积物,有着,影响,0.1,0,0
文章,举,例子,0.1,0,0
文章,有,可能,0.1,0,0
黄土,使,现象,0.1,0,0
波浪,送回,岸边,0.1,0,0
气候,起,作用,0.1,0,0
青藏高原,生活,动物,0.1,0,0
青藏高原,烧,太阳,0.1,0,0
法国,受到,影响,0.1,0,0
资料,集中,地方,0.1,0,0
法国,成立,系统,0.1,0,0
条件,影响,胜败,0.1,0,0
天气预报,成为,信息,0.1,0,0
诞生,有,关系,0.1,0,0
挑战,公布,结果,0.1,0,0
杂志,公布,结果,0.1,0,0
发展中国家,蒙受,损失,0.1,0,0
气温,存在,联系,0.1,0,0
变化,表现,相关性,0.1,0,0
强弱,影响,数量,0.1,0,0
云量,发生,变化,0.1,0,0
科学家,低估,影响,0.1,0,0
人类,改变,活动,0.1,0,0
积雪,反射,太阳光,0.1,0,0
积雪,使得,温度,0.1,0,0
地区,出现,现象,0.1,0,0
作用,进行,模拟,0.1,0,0
关系,进行,模拟,0.1,0,0
变化,推动,演变,0.1,0,0
年代,引发,战争,0.1,0,0
时间,算是,时代,0.1,0,0
变化,有,影响,0.1,0,0
消失,有,关系,0.1,0,0
时代,有,影响,0.1,0,0
时代,有,关系,0.1,0,0
身体,做出,反应,0.1,0,0
疾病,取决于,基因,0.1,0,0
现象,存在,差异,0.1,0,0
科学,证明,存在,0.1,0,0
达尔文,采集,化石,0.1,0,0
达尔文,进行,整理,0.1,0,0
生物,有着,祖先,0.1,0,0
达尔文,进行,航行,0.1,0,0
发展,判别,正误,0.1,0,0
人类,脱离,古猿,0.1,0,0
历史,分为,阶段,0.1,0,0
化石,始于,区别,0.1,0,0
化石,属于,代表,0.1,0,0
人类,进入,阶段,0.1,0,0
研究,观察,现象,0.1,0,0
发展,经历,认识,0.1,0,0
问题,困扰,科学家,0.1,0,0
系统,孕育,生命,0.1,0,0
含有,处在,外围,0.1,0,0
条件,满足,要求,0.1,0,0
概率,存在,行星,0.1,0,0
行星,充当,摇篮,0.1,0,0
人类,探寻,外星人,0.1,0,0
行星,适合,进化,0.1,0,0
物质,排出,体外,0.1,0,0
悲伤,使,大脑,0.1,0,0
人类,交流,情感,0.1,0,0
恐惧感,影响,部分,0.1,0,0
姿势,让,观察者,0.1,0,0
研究者,记录,表现,0.1,0,0
图像,显示,部分,0.1,0,0
区域,做出,反应,0.1,0,0
大脑,做出,反应,0.1,0,0
反应,感染,人群,0.1,0,0
人类,减慢,速度,0.3,0,3
研究,帮助,科学家,0.1,0,0
联系,起,作用,0.1,0,0
反应,感染,说明,0.1,0,0
人类,起,作用,0.1,0,0
姿势,起,作用,0.1,0,0
食品,成为,部分,0.1,0,0
疾病,引起,变化,0.1,0,0
变化,引起,改变,0.1,0,0
病毒,引起,疾病,0.1,0,0
人类,消灭,疾病,0.1,0,0
病毒,使,系统,0.1,0,0
天性,使得,人类,0.1,0,0
人类,感染,H5N1,0.1,0,0
禽流感,袭击,荷兰,0.1,0,0
禽流感,带来,打击,0.1,0,0
内蒙古,发生,禽流感,0.1,0,0
人类,感染,病毒,0.1,0,0
禽流感,停止,侵袭,0.1,0,0
禽流感,带来,后果,0.1,0,0
病毒,找到,信息,0.1,0,0
软件,拿到,报酬,0.1,0,0
病毒,有,可能,0.1,0,0
计算机,造成,损失,0.1,0,0
系统,相当于,处理器,0.1,0,0
病毒,受到,影响,0.1,0,0
红外,接收,信息,0.1,0,0
手法,受,影响,0.1,0,0
体系,经历,变化,0.1,0,0
基因,决定,特性,0.1,0,0
黑猩猩,共有,基因,0.1,0,0
人类,缺乏,基因,0.1,0,0
基因,保护,大脑,0.1,0,0
比较,提供,答案,0.1,0,0
比较,提供,问题,0.1,0,0
黑猩猩,拥有,基因,0.1,0,0
研究,进行,调查,0.1,0,0
研究,揭示,观点,0.1,0,0
普通人,变成,天才,0.1,0,0
天才,源于,勤奋,0.1,0,0
人类,了解,细节,0.1,0,0
常人,变成,天才,0.1,0,0
大脑,得到,解放,0.1,0,0
天才,进行,刺激,0.1,0,0
人类,有,能力,0.1,0,0
过程,影响,行为,0.1,0,0
疗法,重视,影响,0.1,0,0
影响,重视,事件,0.1,0,0
恶作剧,看到,现象,0.1,0,0
古代,有,活动,0.1,0,0
河流,还有,成因,0.1,0,0
科学,作出,解释,0.1,0,0
光,进入,空气,0.1,0,0
生物,产生,影响,0.1,0,0
生物,具备,硬壳,0.1,0,0
条件,发生,改变,0.1,0,0
地球,展现,面貌,0.1,0,0
生物,出现,寒武纪,0.1,0,0
温度,降低,深度,0.1,0,0
现象,产生,结果,0.1,0,0
爬行动物,得到,发展,0.1,0,0
恐龙,霸,地球,0.1,0,0
表面,受益于,植物,0.1,0,0
环境,受,影响,0.1,0,0
恐龙,霸,表面,0.1,0,0
气候,发生,变化,0.1,0,0
真骨鱼,得到,发展,0.1,0,0
绝灭,引起,发展,0.1,0,0
地球,呈现,景观,0.1,0,0
生物,发起,挑战,0.1,0,0
人类,失去,植物,0.1,0,0
情感,具有,基础,0.1,0,0
研究者,准备,状态,0.1,0,0
计算机,读懂,情绪,0.1,0,0
交谈,超出,程度,0.1,0,0
内容,来自,情绪,0.1,0,0
博士,进行,研究,0.1,0,0
飞行,依靠,机器,0.1,0,0
小组,提出,技术,0.1,0,0
能量,转化,内能,0.3,3,0
核能,清洁,能源,0.1,0,0
材料,耐,高压,0.1,0,0
核电站,关系,发展,0.1,0,0
分子,发生,反应,0.1,1,0
形成,有,因素,0.1,0,0
自然界,杀灭,病毒,0.1,0,0
灰霾,有,影响,0.1,0,0
社会,保持,发展,0.1,0,0
环境,遭遇,破坏,0.1,0,0
垃圾,围困,地球,0.1,0,0
人类,发射,火箭,0.1,0,0
数量,保持,稳定,0.1,0,0
卫星,受到,威胁,0.1,0,0
人类,想出,办法,0.1,0,0
垃圾,提醒,人类,0.1,0,0
发展,付出,代价,0.1,0,0
人类,有,办法,0.1,0,0
垃圾,有,影响,0.1,0,0
现代人,有,时间,0.1,0,0
时间,在,家里,0.1,0,0
辐射,带来,影响,0.1,0,0
挥发,也是,来源,0.1,0,0
污染,有,关系,0.1,0,0
生 活  人,说,口头禅,0.1,0,0
口头禅,灌,耳朵,0.1,0,0
口头禅,反映,心理,0.1,0,0
信息,形成,模式,0.1,0,0
口头禅,反映,心态,0.1,0,0
形成,无外乎,结果,0.1,0,0
口头禅,带有,意味,0.1,0,0
口头禅,灌进,耳朵,0.1,0,0
口头禅,反映,性格,0.1,0,0
口头禅,反映,情绪,0.1,0,0
影响,得到,安慰,0.1,0,0
口头禅,有,作用,0.1,0,0
河马,打,哈欠,0.1,0,0
猩猩,误解,行为,0.1,0,0
机制,有,关系,0.1,0,0
现象,代表,模仿,0.1,0,0
打哈欠,具有,感染力,0.1,0,0
狮子,打,哈欠,0.1,0,0
关系,促进,合作,0.1,0,0
人类,跳舞,舞蹈,0.1,0,0
舞蹈,有,作用,0.1,0,0
作用,形成,偏爱,0.1,0,0
季节,看到,星空,0.1,0,0
变化,成为,依据,0.1,0,0
技术,称为,占星术,0.1,0,0
伏尔泰,说,结果,0.1,0,0
血液,分为,类型,0.1,0,0
问题,等待,发展,0.1,0,0
命运,有,关系,0.1,0,0
压力,产生,效应,0.1,0,0
消息,产生,结果,0.1,0,0
现象,得到,解释,0.1,0,0
医生,证明,影响,0.1,0,0
效应,抵消,作用,0.1,0,0
移植,发挥,作用,0.1,0,0
数量,有,差异,0.1,0,0
信息,有,价值,0.1,0,0
作用,选拔,人才,0.1,0,0
眼睛,诉说,哀伤,0.1,0,0
意图,骗,黑猩猩,0.1,0,0
眼睛,没有,办法,0.1,0,0
眼睛,移开,书本,0.1,0,0
大脑,想象,后果,0.1,0,0
红灯,起,作用,0.1,0,0
火花,引发,产生,0.1,0,0
研究,走进,死胡同,0.1,0,0
创造性,属于,天才,0.1,0,0
鲁珀特·谢尔德雷克,从事,实验,0.1,0,0
区域,感知,危险,0.1,0,0
区域,觉察,变化,0.1,0,0
行为,导致,结果,0.1,0,0
受试者,处理,事件,0.1,0,0
人员,插入,箭头,0.1,0,0
区域,了解,信息,0.1,0,0
区域,感知到,危险,0.1,0,0
研究,限于,动物界,0.1,0,0
氢气,用于,合成氨,0.1,0,0
实验室,收集,氢气,0.1,0,0
氢气,通过,氧化铜,0.1,0,0
反应,生成,二氧化碳,0.1,0,0
二氧化碳,称为,干冰,0.1,0,0
密度,大于,性质,0.1,0,0
炼铁,利用,一氧化碳,0.1,0,0
一氧化碳,具有,毒性,0.1,0,0
形态,发生,改变,0.1,0,0
水里,有,分子,0.1,0,1
物质,保持,性质,0.1,0,0
粒子,叫做,原子,0.1,0,1
质量,取,数值,0.1,2,0
电子,达到,结构,0.3,3,0
Cu,表示,元素,0.1,0,2
化合物,叫做,二氧化碳,0.1,0,0
分子式,表明,数目,0.1,0,0
总和,叫做,质量,0.1,0,2
质量,乘以,思考,0.1,2,0
电子,发生,变化,0.3,3,0
离子,结合,化合物,0.1,2,0
定律,等于,总和,0.1,0,0
方程式,表明,条件,0.1,0,0
元素,占据,位置,0.1,2,0
原子,形成,半径,0.1,1,0
一半,定为,半径,0.1,0,0
晶体,称为,半径,0.3,3,0
原子核,有,吸引力,0.3,3,0
化学性质,呈现,变化,0.1,0,0
位置,反映,性质,0.1,0,0
结构,有,关系,0.1,0,0
化学变化,生成,变化,0.1,0,0
性质,呈,规律,0.1,0,0
金属,包括,元素,0.1,0,2
过氧化钠,发生,反应,0.1,0,0
过氧化钠,起,反应,0.1,0,0
氢氧化钠,吸收,水分,0.1,0,0
氢氧化钠,发生,反应,0.1,0,0
化学性质,活泼,电子,0.3,0,3
化合物,使,火焰,0.1,0,0
反应,呈,黄色,0.1,0,0
反应,呈,紫色,0.1,0,0
化合物,呈现,反应,0.1,0,0
金属,呈现,反应,0.1,0,0
食盐,放入,水中,0.1,0,0
粒子,分散,中间,0.1,0,0
温度,升高,溶解,0.1,0,0
分数,等于,质量,0.1,0,2
下面,举,例子,0.1,0,0
质量,等于,公式,0.1,2,0
物质,放到,水中,0.1,0,0
实验室,现有,蒸馏水,0.1,0,0
电子,形成,结构,0.3,3,0
氯气,呈,黄绿色,0.1,0,0
氯气,具有,漂白性,0.1,0,0
漂白粉,具有,效果,0.1,0,0
盐酸,发生,反应,0.1,0,0
电子,形成,稳定,0.3,3,0
现象,叫做,升华,0.1,0,0
技术,称为,萃取,0.1,0,0
检验,滴入,硝酸,0.1,0,0
质量,使用,单位,0.1,2,0
氢氧化钠,溶于,水中,0.1,0,0
本题,进行,计算,0.1,0,0
分析,发生,变化,0.1,0,0
质量,除以,关系,0.1,2,0
知识,强化,内容,0.1,0,0
内容,包括,有机化学,0.1,0,0
用户,排,空气,0.1,0,0
二氧化碳,导致,温室效应,0.1,0,0
过程,表示,原子,0.1,0,1
中部,包括,元素,0.1,0,2
绝对值,等于,习题,0.1,0,0
反应,说明,稳定,0.1,0,0
物质,具有,性质,0.1,0,0
方法,等于,质量,0.1,0,2
文本,分,部分,0.1,0,0
元素,有,电子,0.3,2,3
氧气,称为,养气,0.1,0,0
二氧化锰,起,作用,0.1,0,0
元素,有,形体,0.1,2,0
三氧化硫,分解,氧气,0.1,0,0
二氧化硫,使,颜色,0.1,0,0
有机物,发生,反应,0.1,0,0
二氧化硫,具有,作用,0.1,0,0
水溶液,叫,硫酸,0.1,0,0
硫酸,具有,特性,0.1,0,0
硫酸,吸收,水分,0.1,0,0
硫酸,干燥,气体,0.1,0,0
硫酸,有,腐蚀性,0.1,0,0
皮肤,沾上,硫酸,0.1,0,0
非金属,发生,化学反应,0.1,0,1
木炭,发生,反应,0.1,0,0
现象,称为,钝化,0.1,0,0
本章,小结,氧气,0.1,0,0
反应,生成,物质,0.1,0,0
密度,小于,空气,0.1,0,0
分子,发生,化学反应,1.0,1,1
氨水,有,作用,0.1,0,0
反应,叫做,氧化,0.1,0,0
化合物,叫做,硫酸铵,0.1,0,0
实验室,制取,氨气,0.1,0,0
硝酸,产生,现象,0.1,0,0
一氧化氮,生成,二氧化氮,0.1,0,0
硝酸,发生,反应,0.1,0,0
混合物,叫做,王水,0.1,0,0
王水,使,金属,0.1,0,0
实验室,收集,气体,0.1,0,0
形成,经过,时间,0.1,0,0
化学反应,具有,速率,0.1,1,0
化学反应,有,速率,0.1,1,0
影响,升高,温度,0.1,0,0
影响,使用,二氧化锰,0.1,0,0
性质,产生,影响,0.1,0,0
反应,进行,时间,0.1,0,0
浓度,发生,变化,0.1,0,0
条件,发生,变化,0.1,0,0
化学反应,进行,程度,0.1,1,0
化学反应,进行,限度,0.1,1,0
混合物,处于,状态,0.1,0,0
反应,生成,氢气,0.1,0,0
平衡,具有,特征,0.1,0,0
反应,达到,平衡,0.1,0,0
体系,达到,平衡,0.1,0,0
过程,叫做,移动,0.1,0,0
下面,讨论,影响,0.1,0,0
影响,增大,浓度,0.1,0,0
影响,生成,四氧化二氮,0.1,0,0
影响,概括,原理,0.1,0,0
催化剂,改变,组成,0.3,3,0
化合物,电离,离子,0.1,0,2
化合物,属于,电解质,0.1,0,0
分子,电离,离子,0.8,1,2
离子,结合,分子,0.8,2,1
趋向,达到,平衡,0.1,0,0
过程,达到,状态,0.1,0,0
分子,发生,电离,0.1,1,0
有机物,显示,颜色,0.1,0,0
pH,等于,盐酸,0.1,0,0
化学反应,有,方法,0.1,1,0
化学反应,分为,反应,0.1,1,0
反应,存在,情况,0.1,0,0
反应,有,参与,0.1,0,0
物质,叫做,氧化剂,0.1,0,0
反应,有,变化,0.1,0,0
下面,说明,步骤,0.1,0,0
步骤,写出,方程式,0.1,0,0
反应,分为,类型,0.1,0,0
化学反应,分为,类型,0.1,1,0
化学反应,还有,方法,0.1,1,0
离子,发生,化学反应,0.8,2,1
符号,表示,反应,0.1,0,0
物质,写成,形式,0.1,0,0
方程式,改写,离子,0.1,0,2
两边,参加,反应,0.1,0,0
方程式,表示,反应,0.1,0,0
本质,发生,化学反应,0.1,0,1
溶液,发生,化学反应,0.1,0,1
反应,生成,二氧化硫,0.1,0,0
氧化剂,得,电子,0.3,0,3
过氧化氢,生成,氧气,0.1,0,0
氯化铁,加,反应,0.1,0,0
氢原子,结合,分子,0.1,0,1
液体,进行,化学反应,0.1,0,1
金属,失,电子,0.3,0,3
防护,影响,金属,0.1,0,0
金属,接触,溶液,0.1,0,0
非金属,制成,合金,0.1,0,0
溶液,受到,作用,0.1,0,0
溶液,生成,氯气,0.1,0,0
过程,叫做,电解,0.1,0,0
电流,引起,反应,0.1,0,0
电镀,使,金属,0.1,0,0
原理,使,电流,0.1,0,0
金属,呈,银白色,0.1,0,0
金属,失去,电子,0.3,0,3
元素,失去,电子,0.3,2,3
氢氧化铝,发生,反应,0.1,0,0
表面,生成,碳酸铜,0.1,0,0
盐酸,生成,氢气,0.1,0,0
化合物,指,衍生物,0.1,0,0
化合物,称为,碳氢化合物,0.1,0,0
分子,呈,结构,0.1,1,0
性质,有,差异,0.1,0,0
一端,作为,起点,0.1,0,0
烷烃,发生,反应,0.1,0,0
甲烷,用作,燃料,0.1,0,0
制法,使,酒精,0.1,0,0
硫酸,起,作用,0.1,0,0
实验室,制取,乙烯,0.1,0,0
乙烯,发生,反应,0.1,0,0
化合物,结合,分子,0.1,0,1
乙炔,发生,反应,0.1,0,0
化合物,属于,芳香烃,0.1,0,0
反应,具有,性质,0.1,0,0
甲苯,发生,反应,0.1,0,0
类型,属于,反应,0.1,0,0
化合物,叫做,卤代烃,0.1,0,0
溴乙烷,发生,反应,0.1,0,0
化合物,脱去,分子,0.1,0,1
南方,出产,荔枝,0.1,0,0
动作,指示,方向,0.1,0,0
文章,说明,环境,0.1,0,0
秘密,栖息,动物,0.1,0,0
关系,迷失,方向,0.1,0,0
眼睛,看,东西,0.1,0,0
蝙蝠,改变,方向,0.1,0,0
蝙蝠,有,答案,0.1,0,0
眼睛,看见,东西,0.1,0,0
生态系统,提供,条件,0.1,0,0
化合物,合成,有机物,0.1,0,0
有机物,变成,身体,0.1,0,0
尸体,排向,大自然,0.1,0,0
尸体,分解,化合物,0.1,0,0
生产者,合成,有机物,0.1,0,0
生态系统,发生,交流,0.1,0,0
人类,属于,消费者,0.1,0,0
生态系统,离不开,作用,0.1,0,0
关系,漫谈,多样性,0.1,0,0
物种,顺应,自然,0.1,0,0
人类,治疗,疾病,0.1,0,0
材料,来自,资源,0.1,0,0
系统,保持,稳定,0.1,0,0
生态系统,产生,后果,0.1,0,0
年代,发起,运动,0.1,0,0
我国,发起,运动,0.1,0,0
人类,尊重,生态平衡,0.1,0,0
结果,尊重,生态平衡,0.1,0,0
问题,有,生态平衡,0.1,0,0
系统,失去,平衡,0.1,0,0
新生,引起,变化,0.1,0,0
人类,干预,大自然,0.1,0,0
食草动物,发展,数量,0.1,0,0
食草动物,失去,条件,0.1,0,0
捕杀,控制,数量,0.1,0,0
环节,出现,问题,0.1,0,0
动物,发展,数量,0.1,0,0
动物,专吃,食草动物,0.1,0,0
数量,增加,速度,0.3,0,3
祖先,尊为,太阳神,0.1,0,0
太阳神,称为,阿波罗,0.1,0,0
地球,进入,大气,0.1,0,0
太阳,耗尽,能量,0.3,0,3
人民,景仰,太阳神,0.1,0,0
太阳,带来,光明,0.1,0,0
太阳,变成,星云,0.1,0,0
太阳,到,中年,0.1,0,0
人类,产生,遥想,0.1,0,0
结构,分为,地核,0.1,0,0
地球,围绕,太阳,0.1,0,0
地球,公转,时间,0.1,0,0
星座,有,关系,0.1,0,0
天文学家,定义,单位,0.1,0,0
恒星,距,太阳,0.1,0,0
天文学家,有,答案,0.1,0,0
东西,使,粒子,0.1,0,0
太阳光,进入,水滴,0.1,0,0
光线,送入,眼帘,0.1,0,0
光线,送入,眼里,0.1,0,0
分子,散射,光线,0.1,1,0
颜色,说明,关系,0.1,0,0
凶神恶煞,提供,人类,0.1,0,0
火山,提供,人类,0.1,0,0
成因,提供,东西,0.1,0,0
岛屿,有,现象,0.1,0,0
附近,没有,现象,0.1,0,0
遗迹,称为,化石,0.1,0,0
化石,反映,状况,0.1,0,0
化石,注解,世界,0.1,0,0
化石,提供,线索,0.1,0,0
问题,有,遗体,0.1,0,0
化石,像,图片,0.1,0,0
化石,保留,形态,0.1,0,0
大洋,有,系统,0.1,0,0
透明度,受,影响,0.1,0,0
位置,占,数量,0.1,0,0
海藻,蕴藏,能源,0.1,0,0
能源,吸引,兴趣,0.1,0,0
问题,有,能源,0.1,0,0
人类,利用,资源,0.1,0,0
年代,提出,假设,0.1,0,0
牛顿,提出,假设,0.1,0,0
海水,受到,吸引力,0.1,0,0
地球,运动,月球,0.1,0,0
太阳,运动,地球,0.1,0,0
现象,发生,月球,0.1,0,0
发生,具有,周期性,0.1,0,0
起点,包括,方面,0.1,0,0
人类,排泄,废弃物,0.1,0,0
结果,称为,GDP,0.1,0,0
指标,考虑,计算,0.1,0,0
成本,保护,环境,0.1,0,0
自然灾害,保护,环境,0.1,0,0
人类,适应,状态,0.1,0,0
活动,引起,变化,0.1,0,0
现象,称为,温室效应,0.1,0,0
温室效应,改变,环境,0.1,0,0
现象,称为,事件,0.1,0,0
发生,有,意义,0.1,0,0
监测,成为,内容,0.1,0,0
现象,没有,关系,0.1,0,0
体内,含有,有机物,0.1,0,0
植物,有,效果,0.1,0,0
植物,有,作用,0.1,0,0
柠檬,具有,作用,0.1,0,0
一半,来自,蒙古国,0.1,0,0
治沙,有,管理,0.1,0,0
治沙,靠,管理,0.1,0,0
治沙,靠,科技,0.1,0,0
动物,移植,基因,0.1,0,0
人类,进行,改造,0.1,0,0
基因,来自,生物,0.1,0,0
发展,危及,环境,0.1,0,0
问题,有,西红柿,0.1,0,0
问题,有,基因,0.1,0,0
前者,进行,实验,0.1,0,0
光,污染,污染,0.1,0,0
污染,危及,环境,0.1,0,0
光亮,污染,环境,0.1,0,0
光,使,温度,0.1,0,0
眼睛,受到,刺激,0.1,0,0
光,污染,舞厅,0.1,0,0
白亮,污染,人工,0.1,0,0
人类,开始,时代,0.1,0,0
燃烧,使,尘埃,0.1,0,0
人类,遭受,灾难,0.1,0,0
地方,使用,石油,0.1,0,0
人类,产生,烟火,0.1,0,0
